Title="Mesh"
Variables="x","y"
Zone i=301, j=301, f=point
0	0
0.0108999	0
0.0217998	0
0.0326997	0
0.0435996	0
0.0544995	0
0.0653994	0
0.0762993	0
0.0871992	0
0.0980991	0
0.108999	0
0.119899	0
0.130799	0
0.141699	0
0.152599	0
0.163499	0
0.174398	0
0.185298	0
0.196198	0
0.207098	0
0.217998	0
0.228898	0
0.239798	0
0.25	-1.11022e-16
0.256141	0.00903625
0.262392	0.0179975
0.26875	0.0268826
0.275215	0.03569
0.281786	0.0444186
0.288463	0.0530671
0.295243	0.0616341
0.302127	0.0701185
0.309113	0.078519
0.3162	0.0868344
0.323387	0.0950635
0.330673	0.103205
0.338057	0.111258
0.345538	0.119221
0.353114	0.127092
0.360786	0.134872
0.368551	0.142558
0.376408	0.15015
0.384357	0.157646
0.392395	0.165045
0.400523	0.172347
0.408738	0.179549
0.41704	0.186652
0.425427	0.193654
0.433898	0.200554
0.442453	0.207351
0.451088	0.214044
0.459804	0.220631
0.468599	0.227114
0.477472	0.233489
0.486422	0.239756
0.495446	0.245915
0.504545	0.251964
0.513716	0.257902
0.522958	0.263729
0.532269	0.269444
0.54165	0.275046
0.551097	0.280534
0.56061	0.285907
0.570188	0.291165
0.579828	0.296306
0.58953	0.301331
0.599292	0.306237
0.609112	0.311026
0.61899	0.315695
0.628923	0.320244
0.638911	0.324673
0.648952	0.328981
0.659044	0.333167
0.669186	0.33723
0.679376	0.341171
0.689613	0.344988
0.699896	0.34868
0.710223	0.352248
0.720592	0.355691
0.731001	0.359009
0.741451	0.3622
0.751938	0.365264
0.762461	0.368202
0.773019	0.371011
0.783611	0.373693
0.794234	0.376247
0.804887	0.378672
0.815569	0.380968
0.826278	0.383134
0.837012	0.385171
0.84777	0.387078
0.85855	0.388854
0.869351	0.3905
0.880171	0.392015
0.891009	0.393399
0.901862	0.394652
0.91273	0.395774
0.923611	0.396764
0.934503	0.397622
0.945405	0.398348
0.956314	0.398943
0.96723	0.399405
0.978151	0.399736
0.989075	0.399934
1	0.4
1.01093	0.399934
1.02185	0.399736
1.03277	0.399405
1.04369	0.398943
1.0546	0.398348
1.0655	0.397622
1.07639	0.396764
1.08727	0.395774
1.09814	0.394652
1.10899	0.393399
1.11983	0.392015
1.13065	0.3905
1.14145	0.388854
1.15223	0.387078
1.16299	0.385171
1.17372	0.383134
1.18443	0.380968
1.19511	0.378672
1.20577	0.376247
1.21639	0.373693
1.22698	0.371011
1.23754	0.368202
1.24806	0.365264
1.25855	0.3622
1.269	0.359009
1.27941	0.355691
1.28978	0.352248
1.3001	0.34868
1.31039	0.344988
1.32062	0.341171
1.33081	0.33723
1.34096	0.333167
1.35105	0.328981
1.36109	0.324673
1.37108	0.320244
1.38101	0.315695
1.39089	0.311026
1.40071	0.306237
1.41047	0.301331
1.42017	0.296306
1.42981	0.291165
1.43939	0.285907
1.4489	0.280534
1.45835	0.275046
1.46773	0.269444
1.47704	0.263729
1.48628	0.257902
1.49546	0.251964
1.50455	0.245915
1.51358	0.239756
1.52253	0.233489
1.5314	0.227114
1.5402	0.220631
1.54891	0.214044
1.55755	0.207351
1.5661	0.200554
1.57457	0.193654
1.58296	0.186652
1.59126	0.179549
1.59948	0.172347
1.6076	0.165045
1.61564	0.157646
1.62359	0.15015
1.63145	0.142558
1.63921	0.134872
1.64689	0.127092
1.65446	0.119221
1.66194	0.111258
1.66933	0.103205
1.67661	0.0950635
1.6838	0.0868344
1.69089	0.078519
1.69787	0.0701185
1.70476	0.0616341
1.71154	0.0530671
1.71821	0.0444186
1.72478	0.03569
1.73125	0.0268826
1.73761	0.0179975
1.74386	0.00903625
1.75	0
1.76087	0
1.77174	0
1.78261	0
1.79348	0
1.80435	0
1.81522	0
1.82609	0
1.83696	0
1.84783	0
1.8587	0
1.86957	0
1.88043	0
1.8913	0
1.90217	0
1.91304	0
1.92391	0
1.93478	0
1.94565	0
1.95652	0
1.96739	0
1.97826	0
1.98913	0
2	0
2.01087	0
2.02174	0
2.03261	0
2.04348	0
2.05435	0
2.06522	0
2.07609	0
2.08696	0
2.09783	0
2.1087	0
2.11957	0
2.13043	0
2.1413	0
2.15217	0
2.16304	0
2.17391	0
2.18478	0
2.19565	0
2.20652	0
2.21739	0
2.22826	0
2.23913	0
2.25	0
2.26087	0
2.27174	0
2.28261	0
2.29348	0
2.30435	0
2.31522	0
2.32609	0
2.33696	0
2.34783	0
2.3587	0
2.36957	0
2.38043	0
2.3913	0
2.40217	0
2.41304	0
2.42391	0
2.43478	0
2.44565	0
2.45652	0
2.46739	0
2.47826	0
2.48913	0
2.5	0
2.51087	0
2.52174	0
2.53261	0
2.54348	0
2.55435	0
2.56522	0
2.57609	0
2.58696	0
2.59783	0
2.6087	0
2.61957	0
2.63043	0
2.6413	0
2.65217	0
2.66304	0
2.67391	0
2.68478	0
2.69565	0
2.70652	0
2.71739	0
2.72826	0
2.73913	0
2.75	0
2.76087	0
2.77174	0
2.78261	0
2.79348	0
2.80435	0
2.81522	0
2.82609	0
2.83696	0
2.84783	0
2.8587	0
2.86957	0
2.88043	0
2.8913	0
2.90217	0
2.91304	0
2.92391	0
2.93478	0
2.94565	0
2.95652	0
2.96739	0
2.97826	0
2.98913	0
3	0
0	0.0108696
0.0108133	0.0110694
0.0216229	0.0112776
0.0324279	0.0114956
0.0432275	0.0117252
0.0540206	0.0119684
0.0648059	0.0122275
0.0755821	0.0125053
0.0863472	0.0128054
0.0970991	0.0131318
0.107835	0.0134898
0.118552	0.0138859
0.129244	0.0143283
0.139908	0.0148279
0.150534	0.0153989
0.161112	0.0160605
0.171629	0.0168391
0.182063	0.0177718
0.192386	0.0189114
0.202554	0.020335
0.212506	0.0221554
0.222147	0.0245393
0.231341	0.0277344
0.239898	0.0321159
0.247829	0.0378413
0.255485	0.0441978
0.262963	0.0510065
0.270333	0.0581352
0.277648	0.0654851
0.284945	0.0729828
0.292251	0.0805738
0.299587	0.0882177
0.306966	0.0958843
0.3144	0.103551
0.321895	0.1112
0.329458	0.118818
0.337092	0.126395
0.344801	0.133921
0.352585	0.14139
0.360448	0.148796
0.368389	0.156134
0.376409	0.1634
0.384509	0.170589
0.392688	0.177699
0.400947	0.184727
0.409286	0.191669
0.417702	0.198524
0.426197	0.20529
0.434769	0.211964
0.443418	0.218544
